loan_amount,loan_term,interest_rate,annual_income,debt_to_income_ratio,credit_score,employment_length,num_credit_lines,num_derogatory_marks,home_ownership,loan_purpose,verification_status,default
61278.74,48,23.32,20739.12,9.18,314,11.7,13,1,RENT,debt_consolidation,Verified,1
83344.69,24,26.9,21982.4,48.38,632,16.8,24,2,MORTGAGE,car,Not Verified,1
38041.87,36,23.07,94994.49,30.61,380,20.5,15,0,OWN,home_improvement,Not Verified,0
69411.53,60,10.8,47901.56,58.65,739,28.9,17,1,RENT,debt_consolidation,Verified,0
58744.54,12,22.64,139601.12,16.9,771,27.9,12,0,MORTGAGE,home_improvement,Source Verified,0
30367.69,36,12.69,147583.87,28.84,565,17.1,30,1,MORTGAGE,debt_consolidation,Not Verified,0
88469.85,36,11.05,52018.36,26.88,731,22.0,22,6,OWN,car,Not Verified,0
80755.47,60,6.83,179935.99,7.25,380,28.5,23,0,RENT,home_improvement,Verified,0
67552.92,48,23.6,99543.41,25.57,571,2.5,26,0,MORTGAGE,debt_consolidation,Not Verified,0
85805.26,24,22.78,45712.26,17.25,517,0.2,14,1,MORTGAGE,other,Source Verified,0
87392.95,60,10.86,157565.29,9.62,636,0.9,12,2,MORTGAGE,debt_consolidation,Not Verified,0
72294.48,24,23.73,162195.41,16.93,324,16.9,18,0,MORTGAGE,home_improvement,Source Verified,0
84516.27,48,27.95,135073.19,14.0,714,22.9,4,1,MORTGAGE,debt_consolidation,Source Verified,0
71259.79,36,7.7,173623.8,44.04,344,11.0,27,3,RENT,debt_consolidation,Source Verified,1
69613.37,24,10.82,152727.13,1.85,661,16.4,14,2,RENT,home_improvement,Source Verified,0
63768.08,12,23.76,178797.03,37.05,310,15.5,19,2,OWN,debt_consolidation,Source Verified,1
76508.08,12,11.86,98099.85,45.64,758,2.8,29,0,RENT,other,Not Verified,0
20067.49,60,20.62,154567.48,28.84,396,9.6,13,4,MORTGAGE,debt_consolidation,Source Verified,1
88682.72,48,7.03,199955.28,55.89,584,0.6,25,0,MORTGAGE,debt_consolidation,Verified,0
87825.14,60,16.31,150487.62,42.47,444,3.3,30,0,RENT,home_improvement,Verified,1
7778.49,60,23.48,40553.08,44.88,697,24.4,23,0,RENT,debt_consolidation,Source Verified,0
83452.59,60,22.16,113297.37,11.82,477,24.9,18,1,MORTGAGE,home_improvement,Not Verified,0
17242.64,12,25.38,125722.6,46.64,699,24.1,11,3,MORTGAGE,other,Not Verified,0
36836.29,12,26.94,51357.92,49.93,457,21.8,28,0,RENT,home_improvement,Verified,1
75633.28,60,24.33,193320.49,21.68,714,23.8,6,2,MORTGAGE,debt_consolidation,Source Verified,0
20272.19,12,21.79,51604.36,12.8,317,20.1,9,2,RENT,home_improvement,Verified,0
82706.87,48,5.79,51960.43,23.1,456,20.1,12,1,MORTGAGE,other,Not Verified,0
84052.75,60,18.37,184730.08,44.38,574,20.0,19,2,MORTGAGE,debt_consolidation,Verified,0
53209.43,12,5.94,103736.98,25.06,325,15.4,14,0,RENT,home_improvement,Source Verified,0
5606.66,24,25.2,31373.89,44.2,402,10.9,15,0,RENT,debt_consolidation,Source Verified,1
32268.62,60,13.02,127673.75,6.81,814,21.9,11,3,MORTGAGE,other,Not Verified,0
63608.06,60,19.06,128328.74,48.36,837,9.0,6,1,RENT,car,Verified,0
98212.69,48,11.99,31610.14,15.19,707,16.3,14,0,OWN,car,Verified,0
65022.29,36,24.56,195054.05,14.94,439,13.0,3,1,MORTGAGE,other,Source Verified,0
29681.34,36,27.16,117925.39,35.42,443,8.3,19,3,RENT,debt_consolidation,Source Verified,0
65230.54,48,14.97,120763.23,4.21,655,29.2,20,1,RENT,debt_consolidation,Verified,0
56298.61,48,26.57,113620.77,1.58,365,7.8,25,0,MORTGAGE,debt_consolidation,Source Verified,0
79085.31,48,11.68,129931.72,15.66,822,9.3,11,1,RENT,debt_consolidation,Source Verified,0
15163.16,36,18.37,67573.96,32.28,424,4.8,29,2,RENT,home_improvement,Not Verified,0
77297.65,48,26.47,71703.44,54.46,850,24.7,24,0,RENT,car,Verified,0
56420.32,12,13.15,112041.04,50.79,573,17.6,17,0,RENT,debt_consolidation,Verified,1
96484.24,60,28.85,165203.45,29.43,724,18.4,29,1,MORTGAGE,home_improvement,Not Verified,0
37477.86,60,8.05,28975.62,2.22,301,24.6,28,1,MORTGAGE,car,Not Verified,0
65099.08,24,5.46,128612.76,32.12,789,10.3,27,0,MORTGAGE,debt_consolidation,Not Verified,0
93542.67,24,27.6,165220.07,42.29,449,5.8,17,0,OWN,debt_consolidation,Not Verified,0
14738.42,60,6.72,48245.11,20.35,667,6.0,23,0,OWN,home_improvement,Verified,0
94036.71,12,29.8,22704.06,6.66,743,22.0,3,0,MORTGAGE,debt_consolidation,Verified,1
70349.14,36,28.78,76288.39,16.71,390,18.4,14,0,MORTGAGE,other,Verified,0
11444.52,36,8.43,125865.87,46.3,543,6.2,27,1,MORTGAGE,debt_consolidation,Not Verified,0
33591.54,12,18.44,44890.97,21.07,572,4.4,7,1,MORTGAGE,car,Source Verified,0
72276.35,36,9.62,96702.03,48.72,472,3.6,25,1,RENT,home_improvement,Verified,1
11398.31,48,15.7,119417.87,19.17,565,18.8,19,0,RENT,debt_consolidation,Verified,0
60306.19,60,6.54,127798.96,9.81,475,0.0,3,0,MORTGAGE,debt_consolidation,Not Verified,0
37858.89,60,10.6,69394.11,26.15,498,0.5,2,0,MORTGAGE,debt_consolidation,Not Verified,0
63986.97,12,14.08,92005.33,27.14,668,11.7,26,0,RENT,debt_consolidation,Not Verified,0
9345.49,36,15.97,160101.06,0.97,648,20.7,17,0,RENT,debt_consolidation,Source Verified,0
87796.0,24,29.44,189418.64,7.02,428,20.9,9,0,RENT,home_improvement,Source Verified,0
97481.45,24,25.2,175138.46,11.1,794,12.9,22,9,RENT,home_improvement,Verified,0
97043.4,36,23.44,121571.03,6.82,775,20.7,6,0,OWN,home_improvement,Verified,0
76216.92,24,18.43,93852.7,20.49,580,15.6,24,4,MORTGAGE,debt_consolidation,Verified,0
17358.19,12,26.0,79932.19,57.88,538,29.3,27,0,MORTGAGE,home_improvement,Verified,0
77035.0,12,13.48,42492.18,30.55,507,4.9,21,0,MORTGAGE,debt_consolidation,Source Verified,0
7335.76,36,22.72,39179.22,37.65,689,18.0,9,2,MORTGAGE,other,Not Verified,0
7101.74,24,29.84,143904.37,21.38,669,14.7,27,0,RENT,other,Verified,0
35742.97,12,12.87,66762.99,19.41,408,5.8,5,0,MORTGAGE,car,Not Verified,0
51421.1,12,21.85,65839.1,1.39,669,22.5,2,6,MORTGAGE,car,Verified,0
78188.7,48,26.11,199675.11,30.02,439,8.3,22,1,MORTGAGE,debt_consolidation,Source Verified,0
69913.06,48,27.9,53826.67,29.02,310,11.5,15,0,MORTGAGE,debt_consolidation,Source Verified,1
47360.76,12,22.95,46650.76,9.47,685,11.2,9,0,RENT,car,Source Verified,0
30994.53,36,12.09,37763.34,45.86,655,7.3,19,4,MORTGAGE,debt_consolidation,Verified,0
99726.83,60,13.16,124364.96,29.56,526,12.9,10,3,RENT,home_improvement,Source Verified,0
45487.22,60,5.52,133015.49,20.34,589,14.2,4,1,RENT,car,Not Verified,0
47881.77,12,24.02,85741.03,8.81,821,22.3,10,0,OWN,home_improvement,Not Verified,0
20544.26,12,6.07,116374.4,33.13,627,23.0,27,3,OWN,debt_consolidation,Verified,0
80506.91,12,26.62,161911.92,45.17,662,4.8,8,0,OWN,debt_consolidation,Not Verified,0
70899.81,36,7.97,167258.75,16.92,335,17.8,22,0,RENT,debt_consolidation,Source Verified,0
25973.11,48,9.3,192424.17,13.13,391,26.9,13,1,RENT,car,Not Verified,0
12826.2,12,16.91,168368.24,31.32,466,3.3,7,0,OWN,home_improvement,Source Verified,0
69647.43,12,23.45,121671.46,9.32,597,14.2,7,1,RENT,other,Not Verified,0
67178.57,24,8.48,52338.25,40.0,727,22.5,4,3,MORTGAGE,car,Not Verified,0
30959.66,36,16.0,37957.44,36.32,477,18.3,15,2,MORTGAGE,debt_consolidation,Not Verified,0
95332.04,12,17.07,29812.14,5.22,496,3.0,12,0,MORTGAGE,debt_consolidation,Verified,1
19350.5,24,10.31,139974.65,2.19,441,11.9,16,0,MORTGAGE,home_improvement,Source Verified,0
46071.81,60,7.89,165356.53,37.22,440,15.2,6,0,OWN,other,Source Verified,0
94643.51,12,25.91,111563.11,17.66,822,29.9,28,0,RENT,debt_consolidation,Verified,0
44874.1,12,17.56,29848.55,5.19,650,5.4,9,1,RENT,car,Verified,0
65659.97,24,5.36,116384.7,45.57,386,29.5,3,0,MORTGAGE,debt_consolidation,Not Verified,0
42771.47,36,25.07,188434.87,18.84,697,11.3,8,0,MORTGAGE,debt_consolidation,Source Verified,0
31050.44,12,29.52,127570.37,27.58,697,6.0,7,0,RENT,other,Verified,0
98477.88,60,20.15,165696.95,14.21,667,12.4,4,0,OWN,debt_consolidation,Source Verified,0
43886.73,12,17.59,164027.48,37.64,374,18.4,26,1,MORTGAGE,home_improvement,Verified,0
89939.42,60,26.96,187783.24,18.09,524,6.4,13,1,RENT,debt_consolidation,Source Verified,0
26845.69,48,28.81,158641.18,58.08,359,8.7,19,1,RENT,car,Source Verified,1
25244.95,48,23.86,154586.09,42.18,749,25.6,30,2,MORTGAGE,car,Source Verified,0
7957.74,60,16.14,62138.48,8.2,660,30.0,7,2,MORTGAGE,other,Not Verified,0
66908.35,36,19.81,30786.53,25.0,579,9.5,10,0,MORTGAGE,debt_consolidation,Verified,1
40010.0,12,22.52,113167.9,23.13,489,4.5,25,0,RENT,debt_consolidation,Not Verified,0
87114.03,12,9.86,42398.16,32.05,401,23.8,12,1,MORTGAGE,home_improvement,Not Verified,1
49954.94,48,16.18,193195.26,50.52,359,18.0,26,0,MORTGAGE,debt_consolidation,Verified,0
96978.38,60,25.75,72186.46,35.01,833,3.0,3,0,MORTGAGE,home_improvement,Not Verified,0
22624.92,12,21.37,173529.96,3.69,410,28.4,26,7,MORTGAGE,home_improvement,Source Verified,0
87519.2,12,15.28,89772.43,39.32,333,2.3,25,0,MORTGAGE,debt_consolidation,Source Verified,0
78776.7,36,21.58,78174.96,0.5,829,18.8,29,1,MORTGAGE,car,Verified,0
78237.58,24,7.96,188328.54,46.8,602,12.7,24,1,OWN,car,Source Verified,0
85254.41,48,15.04,85398.06,40.0,738,16.7,12,0,RENT,other,Not Verified,0
77297.28,48,24.83,90251.82,18.53,324,6.4,19,0,RENT,debt_consolidation,Verified,1
64490.93,24,10.51,39096.52,17.55,612,20.6,15,1,MORTGAGE,debt_consolidation,Verified,0
17468.26,12,9.65,140680.4,47.9,519,28.8,8,0,MORTGAGE,debt_consolidation,Verified,0
8089.99,36,28.77,71991.09,47.0,725,13.8,12,0,OWN,debt_consolidation,Source Verified,0
92480.55,36,10.25,125408.75,21.14,321,15.7,20,5,OWN,debt_consolidation,Not Verified,0
63581.78,48,11.52,126443.31,17.94,521,7.2,6,1,MORTGAGE,other,Source Verified,0
80671.04,36,29.24,149455.95,33.59,739,26.8,28,0,RENT,debt_consolidation,Verified,0
50744.62,24,23.37,154143.47,0.5,587,29.1,10,0,RENT,debt_consolidation,Source Verified,0
16144.28,12,22.49,112601.44,4.96,603,23.6,2,1,OWN,debt_consolidation,Source Verified,0
16892.65,24,26.32,79578.55,7.57,353,16.3,24,0,RENT,debt_consolidation,Verified,0
70128.7,60,7.9,170741.16,11.12,373,28.7,13,0,MORTGAGE,debt_consolidation,Source Verified,0
45879.06,48,22.65,75775.82,30.72,672,4.6,25,0,RENT,home_improvement,Verified,0
24049.85,36,17.59,111351.64,59.53,671,14.4,7,0,RENT,debt_consolidation,Not Verified,0
51701.48,60,25.73,92225.46,39.16,839,16.1,8,1,MORTGAGE,debt_consolidation,Source Verified,0
11099.85,36,17.7,173914.11,3.68,692,14.8,23,1,OWN,debt_consolidation,Not Verified,0
60287.28,12,20.51,97745.34,31.53,571,24.1,16,0,OWN,home_improvement,Not Verified,1
30554.37,12,16.94,89497.85,29.8,772,20.1,11,0,MORTGAGE,debt_consolidation,Not Verified,0
80768.11,12,16.95,144168.26,8.65,357,3.8,26,0,MORTGAGE,debt_consolidation,Verified,0
34484.39,36,24.2,128439.4,55.22,547,10.4,4,1,RENT,other,Not Verified,0
48245.91,60,20.71,39304.43,26.45,458,10.2,17,0,RENT,debt_consolidation,Not Verified,1
6103.95,12,20.83,111470.39,59.67,358,17.0,16,0,RENT,home_improvement,Not Verified,1
11882.45,60,16.26,152386.11,25.2,720,8.7,19,7,MORTGAGE,other,Verified,0
42286.89,36,18.28,198573.46,36.48,581,3.5,23,0,OWN,debt_consolidation,Verified,0
50594.19,60,23.64,133246.43,6.29,606,19.6,27,7,RENT,car,Not Verified,0
62001.95,36,25.65,86652.75,27.25,526,25.5,11,0,OWN,other,Verified,0
32707.94,36,22.41,60707.29,14.33,553,27.9,7,0,MORTGAGE,debt_consolidation,Verified,0
71023.28,48,28.1,177109.44,50.13,364,29.2,27,1,RENT,other,Source Verified,1
86711.63,36,25.51,166621.74,47.04,670,23.4,13,0,RENT,debt_consolidation,Not Verified,0
79085.84,36,19.05,62106.11,49.45,538,4.2,19,0,OWN,debt_consolidation,Source Verified,1
8763.79,24,21.79,56113.78,43.42,749,25.6,17,0,OWN,car,Not Verified,0
50648.16,12,28.16,148724.62,49.96,408,12.0,26,6,MORTGAGE,other,Verified,1
14968.37,48,20.48,76691.37,12.05,413,21.9,25,0,MORTGAGE,home_improvement,Verified,0
27994.28,48,25.62,75151.78,27.12,655,15.9,28,1,MORTGAGE,debt_consolidation,Source Verified,0
98732.95,48,22.22,47412.24,41.51,765,24.9,22,2,MORTGAGE,home_improvement,Source Verified,0
18537.08,24,18.8,67515.59,38.24,560,12.8,13,2,OWN,home_improvement,Source Verified,0
52394.37,36,11.05,96951.36,42.98,700,1.9,29,1,MORTGAGE,debt_consolidation,Verified,0
63724.79,12,15.65,151910.9,13.46,850,16.7,12,0,RENT,other,Verified,0
71734.17,60,29.19,80535.46,5.91,845,5.1,7,0,OWN,debt_consolidation,Verified,0
58166.62,36,21.44,79148.78,55.01,709,29.0,1,0,MORTGAGE,debt_consolidation,Source Verified,0
5928.23,24,19.11,71284.39,33.61,707,15.8,1,0,MORTGAGE,debt_consolidation,Source Verified,0
36013.82,36,28.32,106091.06,9.23,436,16.6,20,0,MORTGAGE,debt_consolidation,Verified,0
54182.61,36,19.66,52514.61,47.61,758,27.2,23,0,MORTGAGE,home_improvement,Verified,0
13347.32,24,18.15,107413.53,54.9,523,18.7,14,4,MORTGAGE,debt_consolidation,Source Verified,0
38309.56,48,23.98,146751.6,10.17,829,9.1,27,4,OWN,car,Not Verified,0
8154.3,48,22.82,25362.29,49.04,345,8.9,15,0,MORTGAGE,debt_consolidation,Source Verified,1
12464.96,12,9.83,21760.29,55.99,540,15.0,11,0,MORTGAGE,debt_consolidation,Verified,0
42707.71,12,16.78,33522.12,56.3,606,26.0,24,0,MORTGAGE,car,Source Verified,1
17608.0,48,16.81,116418.81,54.85,523,23.8,26,0,MORTGAGE,debt_consolidation,Source Verified,0
58916.38,60,14.46,173801.91,32.79,416,28.9,9,0,MORTGAGE,home_improvement,Source Verified,0
70499.17,36,17.93,20879.2,21.37,626,2.2,17,5,MORTGAGE,car,Verified,1
81055.74,60,15.33,188599.03,0.44,716,8.0,4,0,RENT,home_improvement,Source Verified,0
24014.27,36,9.98,39130.13,3.65,655,2.4,20,0,MORTGAGE,home_improvement,Source Verified,0
20910.85,48,15.31,171557.04,25.73,429,22.5,19,0,OWN,car,Verified,0
14933.94,12,6.81,106913.86,23.96,702,4.2,7,7,RENT,other,Verified,0
65460.87,12,19.39,138684.33,11.08,441,3.0,1,4,OWN,debt_consolidation,Source Verified,0
72115.19,60,26.34,111922.94,23.73,396,16.9,9,2,RENT,home_improvement,Source Verified,0
8000.68,12,23.13,105868.68,10.48,680,12.3,13,0,RENT,debt_consolidation,Not Verified,0
93940.16,48,14.01,170281.9,50.93,764,21.5,24,0,OWN,debt_consolidation,Source Verified,0
9937.27,60,7.18,156059.55,17.89,565,14.6,2,0,RENT,debt_consolidation,Not Verified,0
56423.15,36,10.05,107012.4,35.91,592,12.8,2,0,RENT,other,Verified,0
72360.75,12,18.64,40094.47,30.17,467,12.8,24,2,OWN,home_improvement,Not Verified,1
87742.07,24,10.18,40772.53,3.11,572,26.2,27,0,RENT,debt_consolidation,Source Verified,1
72838.26,12,18.6,164277.1,56.53,373,11.9,30,0,MORTGAGE,debt_consolidation,Source Verified,0
81164.17,36,10.79,115290.31,31.63,826,10.0,15,1,OWN,other,Verified,0
37247.77,60,26.22,106686.05,19.5,740,10.2,17,0,RENT,debt_consolidation,Verified,0
82408.39,36,14.93,142502.03,9.49,667,5.9,13,1,OWN,debt_consolidation,Not Verified,0
12610.91,24,11.14,174591.49,20.31,596,25.8,7,0,OWN,other,Verified,0
90007.58,48,25.31,133197.17,1.23,736,4.4,9,0,MORTGAGE,home_improvement,Verified,0
57021.28,12,13.57,157312.62,21.81,572,27.3,12,0,RENT,debt_consolidation,Verified,0
82643.29,60,7.79,157748.69,31.89,465,8.5,3,4,RENT,debt_consolidation,Verified,0
47970.24,48,19.26,84127.06,52.31,388,27.0,23,0,RENT,other,Source Verified,1
66139.88,36,19.54,69334.98,41.24,656,23.7,22,0,MORTGAGE,other,Source Verified,0
55008.25,60,22.87,164209.53,6.69,811,17.5,15,0,MORTGAGE,debt_consolidation,Verified,0
74501.0,48,11.01,87892.18,8.86,384,20.1,7,1,RENT,debt_consolidation,Source Verified,0
12754.85,60,16.09,182600.48,25.69,399,9.8,23,3,OWN,debt_consolidation,Not Verified,0
10733.45,24,12.06,32544.33,11.74,538,17.2,26,0,OWN,home_improvement,Not Verified,0
28474.81,24,7.02,30479.15,1.67,744,8.8,1,0,MORTGAGE,car,Source Verified,0
20156.74,12,26.92,186860.75,48.3,462,12.1,14,5,OWN,debt_consolidation,Source Verified,1
87819.44,12,23.22,136721.88,1.17,440,22.9,19,2,RENT,car,Verified,0
25825.33,24,12.54,88327.88,49.84,641,7.3,16,1,RENT,home_improvement,Source Verified,0
97707.2,60,19.98,155910.87,8.65,595,25.2,10,0,RENT,car,Not Verified,0
37005.1,24,10.03,141018.83,58.48,333,11.3,1,0,OWN,other,Source Verified,1
22301.2,12,27.26,115616.19,36.23,345,16.0,5,2,RENT,debt_consolidation,Verified,1
80021.36,24,7.87,37797.2,44.1,654,28.3,3,1,OWN,debt_consolidation,Source Verified,0
67577.24,24,5.1,166192.33,6.63,556,20.4,17,1,RENT,home_improvement,Not Verified,0
52328.59,60,17.55,175884.17,51.73,834,19.4,18,0,MORTGAGE,car,Not Verified,0
57759.54,48,19.58,50990.36,50.35,673,21.3,26,1,RENT,debt_consolidation,Not Verified,0
73324.17,12,19.47,173092.1,39.18,306,27.5,21,2,MORTGAGE,car,Verified,0
26703.2,60,6.36,178012.52,30.14,565,7.5,27,5,MORTGAGE,debt_consolidation,Verified,0
99651.72,24,12.85,118897.15,43.29,528,18.4,19,0,MORTGAGE,debt_consolidation,Not Verified,0
97605.35,24,17.48,138112.23,0.36,359,12.0,22,1,MORTGAGE,debt_consolidation,Verified,0
66780.94,48,10.41,88802.72,35.55,808,0.4,25,1,RENT,other,Source Verified,0
23956.53,12,26.82,70722.5,50.84,743,3.8,22,3,RENT,home_improvement,Source Verified,0
69621.68,12,7.18,149956.97,21.41,427,9.7,18,2,MORTGAGE,debt_consolidation,Source Verified,0
11858.85,36,17.18,175137.53,6.5,441,16.9,16,6,MORTGAGE,other,Source Verified,0
7911.99,12,22.29,137733.96,25.25,318,26.4,2,6,RENT,car,Not Verified,0
29479.87,48,11.54,112086.31,43.63,463,23.7,15,0,OWN,car,Verified,0
48949.18,36,20.61,48606.46,6.44,622,16.6,13,2,MORTGAGE,debt_consolidation,Not Verified,0
87485.89,36,25.73,29622.57,12.36,531,2.2,13,1,MORTGAGE,debt_consolidation,Not Verified,1
74081.06,24,9.76,100224.52,8.85,833,8.6,16,0,RENT,home_improvement,Not Verified,0
75557.12,24,27.93,28882.92,47.82,331,11.0,8,0,MORTGAGE,car,Source Verified,1
45421.87,12,18.84,122480.23,3.77,625,18.7,11,0,RENT,home_improvement,Source Verified,0
37863.82,36,12.48,88891.25,41.2,772,1.9,8,2,OWN,home_improvement,Not Verified,0
40248.68,24,15.77,156294.04,21.99,564,15.9,22,0,RENT,car,Source Verified,0
98826.71,48,12.8,75016.73,45.35,302,27.0,10,3,RENT,debt_consolidation,Source Verified,1
8810.37,24,23.13,126736.89,57.86,434,21.2,23,1,MORTGAGE,home_improvement,Verified,1
87367.99,24,24.91,116783.03,6.87,478,23.9,1,1,RENT,debt_consolidation,Verified,0
59974.16,36,25.82,20848.24,18.86,831,20.5,12,0,RENT,debt_consolidation,Source Verified,0
46668.46,36,29.64,33030.09,48.61,801,6.2,9,1,OWN,debt_consolidation,Source Verified,1
73899.48,60,24.78,72266.28,15.97,822,3.3,5,0,RENT,car,Source Verified,0
51233.55,48,20.03,178802.31,12.91,754,24.9,9,0,RENT,other,Verified,0
87975.21,36,13.48,46462.69,49.52,493,20.9,16,3,MORTGAGE,debt_consolidation,Not Verified,1
90566.68,12,18.61,147960.98,59.22,798,17.3,18,1,RENT,debt_consolidation,Source Verified,0
45063.49,48,6.03,195205.98,33.41,840,5.7,30,0,MORTGAGE,debt_consolidation,Source Verified,0
31298.64,48,23.62,162302.16,16.68,493,18.1,8,2,RENT,other,Not Verified,0
61273.28,36,16.15,63730.17,23.91,443,0.9,23,0,OWN,home_improvement,Verified,0
91674.52,48,5.5,183505.75,10.21,601,3.6,11,0,RENT,other,Not Verified,0
25012.91,36,6.56,36759.29,45.71,403,9.4,30,1,RENT,other,Source Verified,1
64181.83,24,14.69,104265.55,46.41,318,13.3,20,0,MORTGAGE,debt_consolidation,Not Verified,1
64998.22,60,19.59,179757.54,52.51,820,3.6,19,1,MORTGAGE,debt_consolidation,Source Verified,0
74645.74,24,16.61,135427.83,1.6,809,3.6,4,1,MORTGAGE,home_improvement,Verified,0
17498.93,36,20.48,94456.02,33.72,389,21.8,20,1,MORTGAGE,debt_consolidation,Source Verified,1
73003.37,36,17.01,72706.32,12.86,524,17.1,26,0,MORTGAGE,debt_consolidation,Source Verified,0
91358.09,24,21.54,87517.89,20.45,757,16.0,10,0,MORTGAGE,debt_consolidation,Verified,0
22069.9,12,10.48,111609.52,47.1,664,13.6,24,0,MORTGAGE,home_improvement,Not Verified,0
27566.62,12,7.82,77427.91,11.52,517,29.3,13,6,MORTGAGE,home_improvement,Source Verified,0
97282.53,12,19.91,194414.22,38.3,709,1.5,29,0,RENT,debt_consolidation,Not Verified,0
22192.81,36,17.12,187953.98,39.27,793,5.4,20,0,RENT,home_improvement,Source Verified,0
86166.58,48,5.67,176720.86,57.25,809,19.4,14,3,MORTGAGE,debt_consolidation,Source Verified,0
51766.4,36,14.51,95929.37,46.51,508,4.1,21,2,OWN,car,Not Verified,0
28486.95,48,7.65,144434.32,48.22,395,17.7,2,2,RENT,car,Not Verified,1
87721.24,24,18.28,182509.28,31.9,802,17.0,29,6,MORTGAGE,debt_consolidation,Verified,0
47304.0,60,14.89,173077.31,11.21,351,29.1,4,0,RENT,home_improvement,Not Verified,0
53907.65,48,20.33,94578.86,25.53,697,26.5,7,0,MORTGAGE,home_improvement,Source Verified,0
39127.17,12,25.14,40229.49,32.97,377,28.4,19,0,RENT,debt_consolidation,Verified,1
61330.33,36,12.49,33613.47,40.71,514,3.4,30,0,MORTGAGE,debt_consolidation,Source Verified,0
20534.77,24,29.05,123871.53,36.46,526,26.0,30,1,RENT,other,Not Verified,0
42152.75,12,18.39,135673.03,23.64,387,3.9,17,0,MORTGAGE,debt_consolidation,Not Verified,0
97094.17,24,20.46,172971.67,15.92,807,19.0,16,2,MORTGAGE,home_improvement,Verified,0
29522.68,60,22.02,72652.7,10.09,301,21.6,13,0,MORTGAGE,car,Not Verified,0
67389.98,36,21.67,50144.69,41.63,792,4.8,24,0,OWN,debt_consolidation,Not Verified,0
35893.06,36,17.77,88221.05,38.72,786,19.0,24,1,RENT,debt_consolidation,Source Verified,0
78479.95,60,15.72,83643.52,41.24,474,1.6,22,0,MORTGAGE,other,Source Verified,0
17433.0,36,6.34,43844.41,22.35,687,8.8,23,2,MORTGAGE,debt_consolidation,Source Verified,0
97133.0,48,5.55,141010.88,15.74,439,27.6,26,9,MORTGAGE,home_improvement,Verified,0
48110.01,24,13.95,111564.55,45.58,717,5.2,27,2,MORTGAGE,car,Not Verified,0
27424.79,12,13.34,149802.1,46.42,609,2.0,18,0,RENT,car,Verified,0
11982.19,60,14.69,83484.4,27.34,465,13.3,21,4,OWN,other,Verified,0
21127.0,48,8.46,78626.4,36.71,520,25.5,12,0,MORTGAGE,car,Verified,0
54378.53,12,23.45,105063.65,22.41,679,2.3,23,2,MORTGAGE,home_improvement,Not Verified,0
37015.3,12,26.42,177933.32,42.12,798,10.7,25,0,OWN,other,Source Verified,0
83743.92,60,28.47,27250.64,50.14,372,27.0,1,0,RENT,other,Source Verified,1
45934.31,48,17.31,164869.91,41.29,614,3.5,15,7,MORTGAGE,other,Source Verified,0
28627.86,12,22.52,86417.77,30.75,440,9.3,3,0,MORTGAGE,car,Verified,0
63628.77,12,26.39,173831.42,27.52,741,23.4,6,2,OWN,debt_consolidation,Not Verified,0
72143.84,48,15.46,164396.54,38.54,339,16.3,14,0,RENT,car,Source Verified,1
20868.98,36,12.74,82777.02,40.79,679,25.0,23,3,RENT,debt_consolidation,Source Verified,0
20923.83,12,28.42,144897.78,33.52,396,3.3,6,6,RENT,debt_consolidation,Verified,1
8483.79,24,17.89,48733.9,37.5,628,27.6,1,0,MORTGAGE,debt_consolidation,Verified,0
74958.19,48,17.43,181330.68,5.8,760,28.0,20,1,MORTGAGE,other,Not Verified,0
68061.43,12,9.46,92808.39,57.11,715,4.7,6,1,MORTGAGE,debt_consolidation,Source Verified,0
50089.93,60,7.7,102012.61,47.45,714,1.0,8,4,MORTGAGE,car,Not Verified,0
85196.19,24,26.05,147036.63,22.44,585,29.7,26,0,RENT,home_improvement,Verified,0
81538.66,12,20.35,167751.24,33.77,790,14.5,15,1,MORTGAGE,debt_consolidation,Source Verified,0
60608.66,24,13.15,62541.69,2.84,623,17.2,14,0,MORTGAGE,home_improvement,Not Verified,0
87485.77,24,9.79,139043.03,2.47,805,18.5,16,0,MORTGAGE,home_improvement,Verified,0
24554.91,36,18.89,90559.65,15.05,601,23.7,20,0,RENT,other,Source Verified,0
15632.36,24,19.6,86366.53,41.38,578,24.4,23,1,MORTGAGE,debt_consolidation,Not Verified,0
30626.21,36,10.17,144204.65,51.13,422,5.8,16,3,MORTGAGE,debt_consolidation,Not Verified,0
10423.25,48,26.29,89692.99,33.55,600,7.1,27,0,OWN,home_improvement,Verified,0
55461.11,36,7.11,82299.53,31.93,377,26.3,19,1,RENT,debt_consolidation,Source Verified,0
93977.54,60,13.9,170459.91,24.14,778,24.6,24,1,MORTGAGE,debt_consolidation,Verified,0
8737.64,12,22.01,38229.7,9.7,672,18.5,1,0,MORTGAGE,debt_consolidation,Not Verified,0
16600.44,48,11.85,141660.67,7.1,846,29.8,4,4,RENT,home_improvement,Source Verified,0
47958.91,48,25.69,64770.57,45.64,351,22.1,24,0,RENT,debt_consolidation,Not Verified,1
93718.13,60,23.5,22789.68,55.65,432,6.5,10,0,RENT,home_improvement,Verified,1
35034.83,36,24.73,50017.57,27.5,782,25.4,20,0,RENT,other,Source Verified,0
53187.31,12,7.98,129199.08,39.57,517,12.4,18,3,MORTGAGE,car,Verified,0
8949.42,36,8.51,147642.89,54.87,556,1.1,2,7,OWN,debt_consolidation,Source Verified,1
