loan_amount,loan_term,interest_rate,annual_income,debt_to_income_ratio,credit_score,employment_length,num_credit_lines,num_derogatory_marks,home_ownership,loan_purpose,verification_status,default,monthly_payment,debt_burden,credit_utilization_risk,loan_to_income,payment_to_income,risk_score_raw
39544.81,48,11.82,62632.9,48.39,552,3.9,10,0,RENT,debt_consolidation,Source Verified,0,1037.8750387071816,252567.16925,0.5418181818181818,0.6313744054642209,0.19884917454702206,0.43842628109106585
97319.3,12,13.54,49688.12,10.78,448,14.9,27,0,MORTGAGE,home_improvement,Source Verified,0,8716.969716173056,44636.49446666666,0.730909090909091,1.9586029819602753,2.1052041533082084,0.4348948484848485
96432.49,60,16.22,42430.71,57.58,763,12.2,12,1,OWN,debt_consolidation,Verified,1,2356.3380018136213,203596.69015,0.1581818181818182,2.272705076111147,0.6664054412891856,0.4268008471592217
28919.32,48,27.83,85861.87,23.11,472,21.0,2,2,MORTGAGE,debt_consolidation,Not Verified,0,1005.0892550653978,165355.65130833333,0.6872727272727273,0.3368121379140706,0.14047063103546165,0.48220418431566736
52238.61,36,9.73,61290.83,20.49,761,27.1,26,1,RENT,debt_consolidation,Not Verified,0,1678.9788230984475,104654.09222499999,0.16181818181818186,0.8523071069522146,0.3287236586155118,0.21380372949791482
33583.44,60,5.13,59294.56,52.48,536,24.2,23,0,RENT,other,Verified,0,635.7630749285714,259314.8757333333,0.5709090909090909,0.5663831555542364,0.1286653767081307,0.43187138615566156
32059.85,48,6.5,29844.77,33.83,700,8.2,9,0,MORTGAGE,home_improvement,Source Verified,0,760.2978336575258,84137.38075833333,0.2727272727272727,1.0742200392229526,0.3057009319854135,0.27298297198642013
8504.26,36,27.62,23180.61,30.99,581,26.4,29,1,RENT,car,Source Verified,0,350.0231164086216,59863.925325,0.48909090909090913,0.3668695517503638,0.181197880336344,0.42890660621545257
62908.61,12,21.19,38498.28,43.62,642,25.0,5,0,RENT,debt_consolidation,Verified,0,5863.39611347215,139941.24779999998,0.3781818181818182,1.6340628724192354,1.82763368549623,0.47887363636363633
52754.51,48,11.83,50995.55,34.79,517,27.9,8,0,MORTGAGE,debt_consolidation,Not Verified,0,1384.8293232615617,147844.59870833333,0.6054545454545455,1.0344924213975533,0.3258706275182588,0.4167744869942501
9890.48,36,9.43,97577.07,9.75,723,13.8,21,1,MORTGAGE,debt_consolidation,Verified,0,316.4977128356828,79281.36937500001,0.23090909090909095,0.10136069877892417,0.03892279768216235,0.16305546158639808
31471.41,12,12.36,111893.65,40.45,534,23.1,14,0,RENT,home_improvement,Verified,0,2801.4995615267694,377174.84520833334,0.5745454545454545,0.28126180529458106,0.3004459568377762,0.4291171714413533
91285.26,60,7.87,45306.55,8.01,552,17.7,7,0,MORTGAGE,home_improvement,Verified,0,1845.2617455095287,30242.122124999998,0.5418181818181818,2.0148358239592286,0.48874039065244085,0.28336540270160765
27758.38,60,28.54,96461.0,48.35,585,9.3,7,0,MORTGAGE,other,Source Verified,0,873.3453194336447,388657.44583333336,0.4818181818181818,0.28776790620043335,0.10864643569114706,0.4751193405388117
18765.01,60,24.61,81514.79,59.38,758,29.8,9,9,RENT,other,Verified,1,546.4956618629891,403362.3525166667,0.16727272727272724,0.2302037458478394,0.08045101928565196,0.5724472231406865
51498.01,60,16.56,53016.26,22.64,663,1.1,3,0,MORTGAGE,debt_consolidation,Not Verified,0,1267.7061093215648,100024.01053333335,0.33999999999999997,0.9713625593355699,0.28693976738190846,0.2882673100715242
98636.79,24,26.62,21231.33,26.69,492,4.9,14,4,RENT,debt_consolidation,Not Verified,1,5344.90767309716,47222.016475000004,0.6509090909090909,4.645813050807462,3.0209549791353587,0.6055065151515151
27995.25,48,11.24,104063.22,2.79,669,26.8,17,0,RENT,debt_consolidation,Verified,0,726.8190792926542,24194.698650000002,0.3290909090909091,0.2690215620850479,0.08381279141191145,0.16014809732300933
68852.88,48,22.93,143417.31,0.82,653,1.8,18,2,RENT,debt_consolidation,Not Verified,0,2204.1963170455274,9800.18285,0.35818181818181816,0.48008765469105513,0.1844293119466983,0.25894323422497284
77353.86,24,26.4,60729.92,55.29,812,26.6,12,0,MORTGAGE,other,Source Verified,0,4183.02743224361,279813.1064,0.06909090909090909,1.2737355820656442,0.8265502274154702,0.4228118409233652
27575.57,36,13.92,43725.23,7.72,763,21.5,22,1,RENT,debt_consolidation,Verified,0,941.3965207828145,28129.897966666667,0.1581818181818182,0.630655802153585,0.25835789198578885,0.1690460922288819
74180.55,36,23.94,179667.69,26.75,656,1.1,14,2,OWN,other,Verified,0,2907.9781620074205,400509.225625,0.3527272727272728,0.4128764053236283,0.19422378026950224,0.3700952568148291
39939.4,60,12.38,69504.46,48.92,488,12.9,26,2,MORTGAGE,home_improvement,Verified,0,896.1183332216616,283346.5152666667,0.6581818181818182,0.5746307503144402,0.15471553909864114,0.5191885236068338
65069.05,12,12.47,60250.27,53.36,729,22.6,26,2,MORTGAGE,home_improvement,Verified,0,5795.6227672117675,267912.86726666667,0.21999999999999997,1.0799793926234689,1.1543097351520784,0.46921333333333337
65185.32,36,7.68,174277.45,31.16,616,17.5,28,2,MORTGAGE,debt_consolidation,Not Verified,0,2033.061885835997,452540.4451666667,0.4254545454545454,0.37403186700287383,0.1399879481254285,0.3434612190549671
55898.59,12,16.0,167079.28,33.9,842,28.1,13,0,RENT,home_improvement,Source Verified,0,5071.727023820116,471998.966,0.014545454545454528,0.3345632684076685,0.3642625482096966,0.22676716391187876
13577.53,48,23.24,100702.36,40.18,436,26.0,14,1,OWN,home_improvement,Not Verified,0,436.96710303019677,337185.0687333333,0.7527272727272727,0.1348283198129617,0.05207033118550907,0.529038245239763
84353.74,12,28.51,108063.0,57.68,344,10.0,9,1,OWN,debt_consolidation,Not Verified,1,8161.703244020532,519422.82,0.92,0.780597799431813,0.9063272251209608,0.7670060558454295
35474.11,48,20.09,59194.77,36.16,338,2.5,19,3,MORTGAGE,debt_consolidation,Verified,1,1081.1917894833111,178373.57359999997,0.9309090909090909,0.5992777740330776,0.2191798612242219,0.6187628346072706
22719.26,24,26.58,34094.3,33.57,652,28.3,26,0,OWN,debt_consolidation,Not Verified,0,1230.6462633714962,95378.80425,0.36,0.6663653455269648,0.4331444012769862,0.3955094401276986
8873.64,24,25.56,123217.73,0.87,817,15.5,2,4,MORTGAGE,home_improvement,Verified,0,476.0965526630455,8933.285425,0.06000000000000005,0.07201593471978424,0.04636636815137355,0.19150163681513738
61134.83,60,9.33,37702.09,4.86,301,2.2,11,1,RENT,debt_consolidation,Verified,0,1278.8722214066645,15269.34645,0.9981818181818182,1.6215236343661588,0.40704551543110673,0.44763818790674703
69368.61,36,17.15,100869.42,34.63,699,24.5,17,1,MORTGAGE,car,Source Verified,0,2478.361799057969,291092.33455,0.27454545454545454,0.6877070374747867,0.29484001780416336,0.3384665775379921
6575.84,60,7.92,189289.5,56.17,661,26.1,2,0,MORTGAGE,car,Verified,0,133.08269955330223,886032.60125,0.34363636363636363,0.03473959200061282,0.008436772217368776,0.3668380711611309
53648.84,48,22.05,191510.19,52.0,703,19.2,19,0,MORTGAGE,debt_consolidation,Verified,0,1691.7211490750324,829877.4900000001,0.2672727272727272,0.2801356940849988,0.10600299539622611,0.3890124207517438
26517.1,60,28.75,63079.81,58.95,495,13.4,7,2,RENT,home_improvement,Source Verified,1,837.6709774412743,309879.56662500004,0.6454545454545455,0.42037380898896176,0.15935450232483725,0.6224695411415747
66291.42,12,8.43,132340.42,31.67,751,19.9,18,1,MORTGAGE,debt_consolidation,Not Verified,0,5779.774726299612,349268.4251166667,0.18000000000000005,0.5009158955366773,0.5240824890505511,0.2810865822383885
21564.81,48,23.35,105333.73,47.28,325,21.2,13,4,OWN,car,Verified,1,695.3257207176332,415014.8962,0.9545454545454546,0.2047284378897434,0.07921402430742364,0.6924123115216515
70639.09,24,20.81,177623.32,50.42,715,26.8,5,2,RENT,debt_consolidation,Verified,0,3623.2467092418,746313.9828666667,0.24545454545454548,0.3976904046157903,0.24478182544331228,0.4237106067867555
41739.86,36,19.59,68857.56,38.88,447,28.7,18,1,RENT,debt_consolidation,Source Verified,1,1542.4968244254565,223098.4944,0.7327272727272727,0.6061768671442903,0.26881524545896596,0.523696070000442
93989.35,48,14.75,20666.43,20.32,562,15.4,23,3,MORTGAGE,debt_consolidation,Source Verified,1,2603.8984264216624,34995.1548,0.5236363636363637,4.547923855257053,1.5119583361548148,0.4669393939393939
18064.49,48,13.88,49261.02,28.2,752,24.0,26,1,OWN,car,Verified,0,492.55214446723835,115763.397,0.17818181818181822,0.3667096215222503,0.11998585765391906,0.24738222212902825
37401.3,12,6.13,82914.1,51.48,449,28.9,24,1,MORTGAGE,debt_consolidation,Not Verified,0,3221.231600597697,355701.489,0.729090909090909,0.4510849180055021,0.4662027231456695,0.5408220904963851
15779.98,36,10.45,76829.8,17.91,402,4.5,24,0,OWN,debt_consolidation,Source Verified,0,512.5159516718438,114668.4765,0.8145454545454546,0.20538879445215266,0.0800495565530839,0.38952086474621744
92845.89,24,5.38,162445.33,55.42,675,0.5,29,0,RENT,debt_consolidation,Source Verified,0,4089.0972844569337,750226.6823833333,0.31818181818181823,0.5715516106249408,0.30206573136625847,0.3740068761669289
88347.24,48,19.54,142500.92,13.79,593,26.1,16,1,OWN,debt_consolidation,Not Verified,0,2666.8335118918408,163757.30723333333,0.4672727272727273,0.6199766289228168,0.22457400375170972,0.32162118825395886
29504.45,48,7.65,73920.14,44.97,583,5.9,15,3,MORTGAGE,car,Not Verified,0,715.4523766582724,277015.72465,0.48545454545454547,0.39913953085045567,0.11614464636970749,0.4394985555460616
67698.48,12,26.83,102393.89,37.83,441,1.3,8,0,OWN,home_improvement,Verified,1,6494.61802916452,322796.738225,0.7436363636363637,0.6611574186701961,0.761133465580556,0.5813310738307828
82636.11,60,18.08,37200.64,44.98,319,4.8,26,0,MORTGAGE,other,Verified,1,2102.0120308381897,139440.39893333332,0.9654545454545455,2.2213625894608264,0.6780567315524216,0.6454514307309998
57744.08,24,22.49,181666.36,26.24,526,11.5,15,1,RENT,debt_consolidation,Not Verified,0,3009.64734660451,397243.77386666666,0.5890909090909091,0.3178578576683102,0.19880272913077646,0.4253554244282292
55316.8,36,15.27,188376.47,55.96,359,6.6,25,0,MORTGAGE,debt_consolidation,Not Verified,0,1924.897113028187,878462.2717666667,0.8927272727272727,0.2936502632202419,0.1226202261691083,0.5989632347381229
27975.97,48,19.01,196364.64,37.95,798,9.2,1,2,RENT,car,Source Verified,0,836.6324430060662,621003.1740000001,0.0945454545454546,0.14246948941520224,0.05112727686651117,0.29236863677756025
13844.76,48,28.57,176339.51,17.3,323,29.3,28,2,RENT,home_improvement,Source Verified,0,487.04581507251925,254222.79358333338,0.9581818181818181,0.07851195684960222,0.03314373381705683,0.5450413430786754
90235.5,24,7.07,51312.96,38.31,537,21.1,17,0,MORTGAGE,debt_consolidation,Source Verified,0,4042.9401924674125,163816.62480000002,0.5690909090909091,1.758532347383585,0.9454781464489468,0.4616346328267129
90539.72,60,11.35,28315.37,17.21,329,21.4,30,3,MORTGAGE,home_improvement,Verified,1,1984.393262286615,40608.95980833333,0.9472727272727273,3.197546774066523,0.8409820937335228,0.5727519972521401
65144.64,48,24.5,124327.41,17.62,353,2.8,15,1,RENT,car,Not Verified,1,2141.882048263361,182554.08035000003,0.9036363636363637,0.5239764907834885,0.2067330492862381,0.5083626988680178
37207.83,24,7.47,184268.9,23.98,662,22.0,14,1,MORTGAGE,debt_consolidation,Source Verified,0,1673.8296733142301,368230.6851666667,0.3418181818181818,0.20192137685740785,0.10900350563644089,0.2603333808666744
38174.91,12,6.89,51923.25,51.15,656,22.2,14,0,OWN,car,Not Verified,0,3301.21521083029,221322.853125,0.3527272727272728,0.7352180381620951,0.7629449722419818,0.4204340426787436
73965.79,60,14.04,21267.72,30.02,318,19.8,10,0,MORTGAGE,debt_consolidation,Source Verified,1,1722.588805487628,53204.7462,0.9672727272727273,3.477842946963755,0.9719455430977807,0.596983342188566
90225.47,36,7.3,164989.29,40.73,301,6.9,2,3,RENT,other,Not Verified,1,2798.293007566108,560001.148475,0.9981818181818182,0.5468565262630077,0.20352542938267867,0.6086245126352375
89273.21,48,19.63,33823.22,23.52,343,12.7,27,0,OWN,home_improvement,Verified,1,2699.0484645112942,66293.5112,0.9218181818181819,2.6394060056966784,0.9575842150491741,0.574914785141281
79088.18,24,10.66,94467.09,15.82,720,25.4,6,0,RENT,debt_consolidation,Not Verified,0,3673.657227177687,124539.11365,0.23636363636363633,0.8372035171190305,0.4666586715662804,0.21794980655056742
65993.01,12,27.39,142199.72,57.28,622,20.1,30,0,MORTGAGE,debt_consolidation,Not Verified,0,6349.041850669458,678766.6634666667,0.41454545454545455,0.464086778792532,0.535785177411274,0.5268960934987031
12993.3,36,24.59,62623.57,36.21,321,22.0,17,0,MORTGAGE,other,Source Verified,1,513.7980047790292,188966.622475,0.9618181818181818,0.2074825820374022,0.0984545604370423,0.5757168196800678
20354.73,24,22.49,35113.26,56.04,568,17.6,5,0,RENT,car,Source Verified,1,1060.8976562679884,163978.9242,0.5127272727272727,0.5796878444211674,0.3625630851483417,0.5191708539693796
90362.65,24,20.42,158603.82,12.2,692,13.5,5,0,MORTGAGE,debt_consolidation,Verified,0,4617.641207976599,161247.217,0.28727272727272724,0.5697381689797887,0.3493717521792299,0.24799596309671085
62610.76,36,26.59,133431.52,8.81,778,22.8,15,4,RENT,home_improvement,Source Verified,0,2542.345794032981,97960.97426666667,0.13090909090909086,0.46923515523168746,0.2286427489426469,0.27175079004577984
5873.72,12,10.58,197928.29,51.35,814,2.0,15,2,MORTGAGE,home_improvement,Not Verified,0,517.9791022012378,846968.1409583334,0.06545454545454543,0.029676000333252007,0.03140404651813469,0.30232782889423776
14639.8,12,26.83,81975.45,40.86,480,20.2,20,0,OWN,debt_consolidation,Verified,1,1404.4615037643791,279126.40725,0.6727272727272727,0.1785876137306962,0.20559250416036204,0.5135837958705817
68032.67,60,24.74,31117.23,11.19,375,29.9,11,2,MORTGAGE,debt_consolidation,Not Verified,1,1986.4920909395942,29016.816974999998,0.8636363636363636,2.1863343877330985,0.766067708831253,0.5444644981558526
5480.85,48,23.7,152183.01,16.16,430,23.4,5,0,OWN,home_improvement,Source Verified,0,177.7779847061051,204939.7868,0.7636363636363637,0.03601486131730474,0.014018225927278352,0.41080788319878836
20276.76,36,19.03,113912.02,48.04,727,8.7,28,1,RENT,debt_consolidation,Verified,0,743.572912521387,456027.7867333333,0.22363636363636363,0.1780036909186581,0.0783312854100616,0.3623925224804001
57129.71,36,11.16,58376.71,27.23,834,8.3,1,0,MORTGAGE,debt_consolidation,Verified,0,1874.6851121171278,132466.48444166666,0.029090909090909056,0.9786387413747709,0.3853629528866141,0.18681644680381293
70730.04,36,15.59,160711.22,40.23,557,20.0,11,0,MORTGAGE,car,Source Verified,0,2472.365059725511,538784.36505,0.5327272727272727,0.4401064219411687,0.18460677926971203,0.41490022338151666
66936.32,12,24.84,56675.99,19.1,468,26.9,11,3,MORTGAGE,home_improvement,Verified,0,6356.713175817178,90209.28408333333,0.6945454545454546,1.1810348614995523,1.3459060549238953,0.5620342424242424
26305.58,48,5.79,66919.1,22.87,536,17.3,6,0,MORTGAGE,debt_consolidation,Not Verified,0,615.2577763276495,127536.65141666669,0.5709090909090909,0.3930952448553552,0.1103286403423207,0.3093027125190806
72657.03,60,24.55,36655.14,59.44,468,15.8,23,2,MORTGAGE,debt_consolidation,Not Verified,1,2113.4543499383994,181565.1268,0.6945454545454546,1.982178488473922,0.6918934752195952,0.6781469232795353
27538.66,24,11.0,91897.81,14.86,441,4.8,8,0,RENT,home_improvement,Source Verified,0,1283.5174094291044,113800.12138333333,0.7436363636363637,0.2996661182676715,0.16760147943840287,0.36294954188323425
35912.97,24,8.61,95407.26,30.39,627,21.5,2,0,RENT,home_improvement,Verified,0,1634.2560095472566,241618.88595,0.4054545454545454,0.37641758080045484,0.2055511510818682,0.3035292060172777
75916.68,36,7.89,112621.12,50.66,309,21.1,15,2,MORTGAGE,home_improvement,Source Verified,1,2375.10230702381,475448.82826666656,0.9836363636363636,0.6740891939273912,0.25307178337673897,0.6322232389437346
66715.13,48,5.68,147613.57,14.35,443,29.0,23,1,MORTGAGE,debt_consolidation,Source Verified,0,1557.0375086568552,176521.22745833333,0.74,0.4519579737824917,0.12657677816397409,0.35416934448306414
85676.22,12,18.09,183098.17,24.91,664,9.0,22,0,MORTGAGE,home_improvement,Verified,0,7858.465410055286,380081.2845583334,0.33818181818181814,0.46792504807666835,0.5150329187924895,0.326018594909552
67473.22,48,10.46,44792.14,36.91,318,22.7,9,0,MORTGAGE,other,Source Verified,1,1726.239344295814,137773.15728333333,0.9672727272727273,1.506362946713419,0.46246667677743836,0.5604237888898651
58989.32,48,29.74,29782.66,28.87,346,13.0,15,0,MORTGAGE,debt_consolidation,Not Verified,1,2115.0580477192602,71652.11618333333,0.9163636363636364,1.980659887330413,0.8521971030334806,0.6251986496972874
13899.1,12,19.36,23335.62,27.57,461,16.8,8,5,MORTGAGE,debt_consolidation,Verified,1,1283.282743849544,53613.58695,0.7072727272727273,0.5956173437860233,0.659909311438673,0.5858513856893219
39933.0,36,8.45,45851.85,21.75,783,24.5,30,1,RENT,car,Source Verified,0,1259.661493202727,83106.478125,0.12181818181818183,0.8709136054488532,0.32966909554211493,0.20002827319057517
30194.22,48,22.22,138430.91,35.2,721,6.7,16,0,RENT,debt_consolidation,Not Verified,0,954.9114085884185,406064.0026666667,0.2345454545454545,0.21811761549497868,0.08277729954286236,0.305915305711862
28179.02,24,27.44,150945.87,37.46,312,10.3,27,3,MORTGAGE,debt_consolidation,Verified,1,1538.6744285845775,471202.69084999996,0.9781818181818182,0.18668294799983598,0.12232261235776064,0.6604392309327457
97436.0,12,23.63,161571.03,39.2,576,23.2,14,0,MORTGAGE,debt_consolidation,Not Verified,0,9196.071013789766,527798.698,0.49818181818181817,0.603053653863567,0.6829990015256893,0.4805168698495387
42344.28,60,6.91,63867.48,4.22,451,17.1,15,0,MORTGAGE,debt_consolidation,Source Verified,0,836.6706321501896,22460.0638,0.7254545454545455,0.6630022039385302,0.1572012483630523,0.2948525490787295
89744.42,36,27.4,75061.07,37.86,657,2.8,20,0,RENT,debt_consolidation,Verified,1,3683.1210496778117,236817.67585,0.35090909090909095,1.1956187142016492,0.588819911521828,0.42905017297036463
64958.17,12,24.85,106964.24,57.19,697,12.9,30,1,MORTGAGE,debt_consolidation,Verified,0,6169.170131557196,509773.74046666664,0.2781818181818182,0.6072886602101786,0.6921008514498523,0.5042653881752883
80507.07,60,8.96,31372.96,32.46,775,17.6,13,0,MORTGAGE,other,Verified,0,1669.6318857808799,84863.8568,0.13636363636363635,2.566129239956957,0.6386258303128094,0.2626798557585537
52750.52,60,6.29,130005.47,42.92,561,27.3,9,1,MORTGAGE,home_improvement,Verified,0,1026.9436887194431,464986.23103333334,0.5254545454545454,0.4057561577985911,0.0947908135298716,0.39738150559541136
59805.87,48,18.93,197072.31,33.4,847,5.7,1,3,RENT,home_improvement,Verified,0,1785.9942176202787,548517.9295,0.00545454545454549,0.30347170538570334,0.10875160803383968,0.26767091837914153
